Outcome Measure ID,Drug Group,Animal,Sex,Type of Ischaemia,Anaesthetic ID,Method of Induction of Injury,Method of Quantification of Injury,Ventiliation,Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Monitoring of Physiological Variables,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Anaesthetic without marked intrinsic neuroprotective activity,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,Time of Administration (mins),Time of Assessment (hrs),yi,si,yi.smd,si.smd
4288,Anti-oxidant,Rat,Male,Temporary,1,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,180,48,69.6969697,9.780260975,4.15483871,1.356827397
4289,Stem Cells,Gerbil,Male,Temporary,2,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5760,768,28.11501597,8.745394171,1.608717337,0.643693326
4290,Stem Cells,Gerbil,Male,Temporary,2,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5760,768,24.38004614,5.721388672,2.132327303,0.715331644
4303,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30240,840,-72.09379085,26.53024084,-1.552326255,0.773835589
4304,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30240,840,-453.3333333,126.6910308,-2.044081074,0.862984089
4306,Stem Cells,Rat,Unknown,Permanent,5,1,4,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1440,696,24.63768116,3.83442219,3.94029137,1.76642137
4308,Stem Cells,Rat,Unknown,Permanent,5,1,4,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1440,696,-85.82099,5.742505811,-4.870919865,0.693638152
4309,Stem Cells,Rat,Unknown,Permanent,5,1,4,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1440,696,55.98591549,13.08066866,1.394979249,0.37611161
4310,Stem Cells,Rat,Unknown,Permanent,5,1,4,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1440,696,102.3390558,9.329898041,-3.575060668,0.557172693
4311,Stem cells,Rat,Male,Permanent,2,17,77,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,168,17.8096273,5.593438794,1.951887531,0.707437782
4313,Stem cells,Rat,Male,Permanent,2,17,77,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,168,50.71673221,4.909546108,5.679247143,1.383540774
4315,Stem cells,Rat,Male,Permanent,2,17,77,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,168,26.12209325,15.10781646,1.344629834,0.924086961
4317,Stem cells,Rat,Male,Permanent,2,17,77,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,168,-34.52188006,10.50416749,-1.55864962,0.783414479
4319,Stem cells,Rat,Male,Permanent,2,17,77,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,168,-133.3982473,21.15458447,-3.256950267,1.112244153
4321,Stem Cells,Rat,Male,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,336,95.34096072,2.814070714,18.05600988,4.534078476
4322,Stem Cells,Rat,Male,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,360,336,83.10502283,5.034082582,8.798004988,2.266081558
4323,Stem Cells,Rat,Male,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,720,336,68.68503028,5.41951984,6.75427206,1.778586517
4324,Stem Cells,Rat,Male,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,42.08750199,5.792755355,3.87208809,1.12402148
4325,Stem Cells,Rat,Male,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2880,336,32.56420084,4.665814639,3.71954836,1.091598111
4328,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,12.03438395,27.66193326,0.186340345,0.448420596
4329,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,10.86956522,28.34946185,0.164222597,0.448151352
4330,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,36.16352201,28.79591531,0.537904769,0.457174083
4331,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,36.9955157,23.40875899,0.676918303,0.46288857
4332,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,37.17948718,22.93403054,0.694366197,0.463692487
4333,Stem cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,39.70588235,13.87350166,1.225841508,0.49677313
4349,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,600,-24.20826624,36.90735888,-0.403123438,0.597255843
4350,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,600,6.280193237,37.11052995,0.1032516,0.589783806
4351,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,600,0.8526603,12.04164056,0.044327899,0.589353033
4352,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,600,-7.708049113,12.04164056,-0.400724206,0.597161526
4362,Stem Cells,Rat,Male,Temporary,3,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,672,65.16853933,11.41001263,1.770258262,0.378751604
4368,Stem Cells,Rat,Male,Temporary,1,17,34,Mechanical,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-10080,24,50,129.9038106,0.20248915,0.593327789
4369,Stem Cells,Rat,Male,Temporary,2,17,2,Spontaneous,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,3.95256917,19.94775159,0.139254077,0.754183631
4371,Stem Cells,Rat,Male,Temporary,2,17,2,Spontaneous,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,39.43455497,18.94026076,1.600394496,0.920601357
4373,Stem Cells,Rat,Male,Temporary,2,17,2,Spontaneous,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,28.74015748,17.50235068,1.042022523,0.82808507
4376,Stem Cells,Rat,Male,Thrombotic,2,36,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1440,48,46.99421965,18.6170246,1.431101192,0.672154581
4377,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,35280,2016,2.901178604,22.15425319,0.056465962,0.449576987
4378,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,35280,2016,55.86360739,13.54995542,1.67136943,0.537578071
4379,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,35280,2016,24.41326062,8.710113693,1.314884322,0.505813331
4380,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,35280,2016,14.72988729,3.212668567,1.884687026,0.559112613
4381,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,35280,2016,6.346049539,2.549844717,0.992642832,0.482386808
4382,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,12.54681648,5.749160063,1.167374085,0.660544276
4383,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,8.895131086,5.244200369,1.05891647,0.666753183
4384,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,40.95130238,14.63804389,2.285937668,0.805912354
4385,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,47.33861835,15.29636153,2.176870775,0.817904724
4386,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,30.84415584,15.97413688,1.410903079,0.686272719
4387,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,21.26623377,16.07081364,0.943804691,0.65594094
4388,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,12.92770222,7.314107751,1.232164026,0.66700715
4389,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,12.71295634,6.999418368,1.415465354,0.706604002
4390,Stem Cells,Rat,Both,Permanent,1,17,2,Spontaneous,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10080,2880,18.24181626,5.42688701,1.509112935,0.550646547
4391,Stem Cells,Rat,Both,Permanent,1,17,2,Spontaneous,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10080,2880,71.11111111,30.98933571,1.030219206,0.509868491
4392,Stem Cells,Rat,Both,Permanent,1,17,2,Spontaneous,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10080,2880,59.75903614,15.47149337,1.734106606,0.57372577
4393,Stem Cells,Mouse,Unknown,Temporary,1,17,3,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,0.99009901,2.300782186,0.285714286,0.781962442
4394,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,78.00969064,10.29003018,7.116380322,2.248261307
4395,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,85.65039135,10.23079607,8.191737685,2.543884474
4399,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,57.14285714,10.10152545,2.6476384,1.140042919
4401,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,75,7.985957062,6.722945783,2.141518515
4403,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,53.44827586,10.52289277,2.896991655,1.191083506
4405,Stem Cells,Mouse,Male,Temporary,2,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-10080,24,67.24137931,9.284766909,6.325219629,2.20752427
4406,Stem Cells,Rat,Male,Temporary,3,17,4,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,840,74.65296557,17.43299573,1.834174295,0.5520311
4417,Stem Cells,Gerbil,Male,Temporary,2,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5760,768,37.95729431,10.07758417,1.88477542,0.679907235
4418,Stem Cells,Gerbil,Male,Temporary,2,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5760,768,-40.2731983,10.87285905,-1.853502426,0.675620717
4424,Stem Cells,Rat,Female,Temporary,1,17,2,Unknown,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,40320,2016,23.84615385,15.60946795,0.722172422,0.521174088
4425,Stem Cells,Rat,Female,Temporary,1,17,2,Unknown,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,40320,2016,21.15384615,9.518745131,1.050558646,0.543836011
4426,Stem Cells,Rat,Female,Temporary,1,17,2,Unknown,IVenous,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,40320,2016,58.01526718,15.93939925,1.720604309,0.610524038
4427,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,336,7.75862069,33.29987421,0.104603537,0.471817059
4428,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,336,32.13333333,20.48376729,0.704288164,0.489756766
4429,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,336,-24.53143894,10.3779317,-1.061247448,0.512126596
4430,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,20.40229885,17.02607425,0.673036301,0.610339094
4431,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,9.939759036,13.55003282,0.40205634,0.655746954
4432,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,42.42630385,18.21480567,1.811151434,0.7162648
4433,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,54.14680648,17.33585921,2.032978986,0.870444462
4434,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,-27.14087026,17.951802,-0.582253306,0.605681308
4435,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,-15.97427429,16.99911671,-0.465051212,0.659174441
4436,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,1008,51.75644028,22.50438039,1.66414744,0.799782928
4441,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,3.757225434,11.08063153,0.1473509,0.460252073
4442,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,50.12608574,18.53085245,1.151585313,0.505113803
4443,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,26.64796634,11.29715891,1.02649232,0.496078685
4444,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,27.91327913,17.67344958,0.88825134,0.651110449
4445,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,12.39669421,17.75310577,0.33201024,0.508466669
4446,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,-18.27956989,20.17701497,-0.359871565,0.61889738
4447,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,-31.10749186,17.00375653,-0.892514452,0.53571825
4448,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,27.30375427,37.17004035,0.444959704,0.622320018
4449,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,stereotactic,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,50.93632959,30.55592218,0.897691616,0.536076764
4463,Stem cells,Rat,Male,Permanent,2,17,4,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,168,14.48448987,3.260929735,2.689710618,0.989941808
4464,Stem cells,Rat,Male,Permanent,2,17,4,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,168,6.485568761,1.230934789,2.556070131,0.962575292
4465,Stem cells,Rat,Male,Permanent,2,17,4,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,168,-255.2693208,11.91292201,-12.4545466,3.500202392
4467,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,6.017191977,19.39057632,0.14504352,0.504817255
4468,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,37.84665579,15.2377991,1.204955779,0.560503236
4469,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,67.4955595,28.13467714,1.279270634,0.567289957
4470,Stem Cells,Rat,Male,Temporary,1,17,2,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,26.44015839,7.80096129,1.672277079,0.608202123
4471,Stem Cells,Rat,Male,Temporary,2,16,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,840,0.941422594,18.05537506,0.0203731,0.400332692
4474,Stem Cells,Rat,Male,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,25200,6384,38.46153846,19.23076923,0.848877254,0.460465473
4488,Stem Cells,Rat,Unknown,Temporary,1,17,11,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25200,2856,-26.17171298,81.07270371,-0.167458877,0.642315302
4489,Stem Cells,Rat,Unknown,Temporary,1,17,11,Spontaneous,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25200,2856,44.96059726,63.22691273,0.551021691,0.6720964
4492,Stem Cells,Rat,Male,Temporary,25,17,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,72,0.340702005,17.01191155,0.009058999,0.591611426
4493,Stem Cells,Rat,Male,Temporary,25,17,1,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,72,33.13196149,21.89020683,0.919416288,0.638562975
4494,Stem Cells,Rat,Male,Temporary,25,17,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,72,-1.875948818,8.808629676,-0.11203824,0.592135023
4495,Stem Cells,Rat,Male,Temporary,25,17,1,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,72,19.94923272,17.74174996,0.732018848,0.625046794
4521,Stem Cells,Rat,Unknown,Permanent,2,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,-25.13611615,15.26826002,-2.129245736,1.486361113
